ID,date,warehouse_ID,Latitude,Longitude,Product_Type,year,month,is_weekend,is_warehouse_closed,daily_dispatch_count
0x571b,06-03-2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,March,No,No,3.3
0x2bd8,07-03-2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,March,No,No,7.8
0x2bd9,07-03-2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,March,No,No,3.4
0x38ae,07-03-2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,March,No,No,9.9
0x38af,07-03-2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,March,No,No,5.1
0x4416,07-03-2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,March,No,No,9
0x4417,07-03-2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,March,No,No,4.6
0x4e8e,07-03-2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,March,No,No,9.7
0x4e8f,07-03-2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,March,No,No,4.2
0x571c,07-03-2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,March,No,No,8
0x571d,07-03-2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,March,No,No,3.8
0x2bda,08-03-2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,March,No,No,10.1
0x2bdb,08-03-2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,March,No,No,3.1
0x38b0,08-03-2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,March,No,No,11.9
0x38b1,08-03-2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,March,,No,4.9
0x4418,08-03-2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,March,No,No,10.1
0x4419,08-03-2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,March,No,No,4.3
0x4e90,08-03-2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,March,No,No,10.6
0x4e91,08-03-2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,March,No,No,4.7
0x571e,08-03-2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,March,No,No,8.3
0x571f,08-03-2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,March,No,No,4.3
0x2bdc,09-03-2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,March,Yes,No,5.4
0x2bdd,09-03-2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,March,Yes,No,3.1
0x38b2,09-03-2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,March,Yes,No,9.4
0x38b3,09-03-2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,March,Yes,No,4.4
0x441a,09-03-2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,March,Yes,No,7.4
0x441b,09-03-2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,March,Yes,No,2.8
0x4e92,09-03-2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,March,Yes,No,7.5
0x4e93,09-03-2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,March,Yes,No,2.8
0x5720,09-03-2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,March,Yes,No,5.4
0x5721,09-03-2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,March,Yes,No,3.5
0x2bde,10-03-2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,March,Yes,No,6.7
0x2bdf,10-03-2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,March,Yes,No,4.1
0x38b4,10-03-2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,March,Yes,No,9.2
0x38b5,10-03-2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,March,Yes,No,4.4
0x441c,10-03-2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,March,Yes,No,7.4
0x441d,10-03-2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,March,Yes,No,3.4
0x4e94,10-03-2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,March,Yes,No,8.8
0x4e95,10-03-2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,March,Yes,No,3.2
0x5722,10-03-2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,March,Yes,No,6.3
0x5723,10-03-2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,March,Yes,No,3.6
0x2be0,11-03-2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,March,No,No,8
0x2be1,11-03-2019,WH_0x3e9,41.681471,,Type_B,2019,March,No,No,3.9
0x38b6,11-03-2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,March,No,No,7.9
0x38b7,11-03-2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,March,No,No,3.8
0x441e,11-03-2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,March,No,No,7.9
0x441f,11-03-2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,March,No,No,3.9
0x4e96,11-03-2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,March,No,No,6.6
0x4e97,11-03-2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,March,No,No,4.2
0x5724,11-03-2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,March,No,No,6.7
0x5725,11-03-2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,March,No,No,3.5
0x2be2,12-03-2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,March,No,No,7.1
0x2be3,12-03-2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,March,No,No,4.2
0x38b8,12-03-2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,March,No,No,8
0x38b9,12-03-2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,March,No,No,5
0x4420,12-03-2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,March,No,No,7.6
0x4421,12-03-2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,March,No,No,3.9
0x4e98,12-03-2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,March,No,No,8.1
0x4e99,12-03-2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,March,No,No,4.5
0x5726,12-03-2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,March,No,No,6.5
0x5727,12-03-2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,March,No,No,3.3
0x2be4,13-03-2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,March,No,No,8.5
0x2be5,13-03-2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,March,No,No,4.3
0x38ba,13-03-2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,March,No,No,11
0x38bb,13-03-2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,March,No,No,4.5
0x4422,13-03-2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,March,No,No,7.9
0x4423,13-03-2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,March,No,No,4.4
0x4e9a,13-03-2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,March,No,No,9.2
0x4e9b,13-03-2019,WH_0x3ec,34.361664,,Type_B,2019,March,No,No,4.9
0x5728,13-03-2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,March,No,No,7.3
0x5729,13-03-2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,March,No,No,3.5
0x2be6,14-03-2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,March,No,No,7.9
0x2be7,14-03-2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,March,No,No,3.3
0x38bc,14-03-2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,March,No,No,10.2
0x38bd,14-03-2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,March,No,No,3.5
0x4424,14-03-2019,WH_0x3eb,,-109.067413,Type_A,2019,March,No,No,10.5
0x4425,14-03-2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,March,No,No,4.4
0x4e9c,14-03-2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,March,No,No,8.6
0x4e9d,14-03-2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,March,No,No,4.5
0x572a,14-03-2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,March,No,No,7.2
0x572b,14-03-2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,March,No,No,3.2
0x2be8,15-03-2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,March,No,No,9.3
0x2be9,15-03-2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,March,No,No,3.8
0x38be,15-03-2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,March,No,No,11.5
0x38bf,15-03-2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,March,No,No,3.6
0x4426,15-03-2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,March,No,No,9.7
0x4427,15-03-2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,March,,No,3.9
0x4e9e,15-03-2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,March,No,No,9.7
0x4e9f,15-03-2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,March,No,No,4.7
0x572c,15-03-2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,March,No,No,7.7
0x572d,15-03-2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,March,No,No,3.4
0x2bea,16-03-2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,March,Yes,No,6.6
0x2beb,16-03-2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,March,Yes,No,3.1
0x38c0,16-03-2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,March,Yes,No,9.4
0x38c1,16-03-2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,March,Yes,No,3.7
0x4428,16-03-2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,March,Yes,No,7.6
0x4429,16-03-2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,March,Yes,No,3.9
0x4ea0,16-03-2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,March,Yes,No,7.2
0x4ea1,16-03-2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,March,Yes,No,3.5
0x572e,16-03-2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,March,Yes,No,4.7
0x572f,16-03-2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,March,Yes,No,2.8
0x2bec,17-03-2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,March,Yes,No,6.3
0x2bed,17-03-2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,March,Yes,No,3.3
0x38c2,17-03-2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,March,Yes,No,8.8
0x38c3,17-03-2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,March,Yes,No,3.9
0x442a,17-03-2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,March,Yes,No,9.3
0x442b,17-03-2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,March,Yes,No,4
0x4ea2,17-03-2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,March,Yes,No,8.5
0x4ea3,17-03-2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,March,Yes,No,2.9
0x5730,17-03-2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,March,Yes,No,6
0x5731,17-03-2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,March,Yes,No,3
0x2bee,18-03-2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,March,No,No,6.1
0x2bef,18-03-2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,March,No,No,3.4
0x38c4,18-03-2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,March,No,No,9
0x38c5,18-03-2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,March,No,No,4.2
0x442c,18-03-2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,March,No,No,7.8
0x442d,18-03-2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,March,No,No,3.3
0x4ea4,18-03-2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,March,No,No,7.8
0x4ea5,18-03-2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,March,No,No,4.7
0x5732,18-03-2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,March,No,No,6.3
0x5733,18-03-2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,March,No,No,3.4
0x2bf0,19-03-2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,March,No,No,8.2
0x2bf1,19-03-2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,March,No,No,3.5
0x38c6,19-03-2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,March,No,No,9.4
0x38c7,19-03-2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,March,No,No,3.4
0x442e,19-03-2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,March,No,No,9
0x442f,19-03-2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,March,No,No,3.9
0x4ea6,19-03-2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,March,No,No,9.1
0x4ea7,19-03-2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,March,No,No,4.1
0x5734,19-03-2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,March,No,No,5.8
0x5735,19-03-2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,March,No,No,3.3
0x2bf2,20-03-2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,March,No,No,7.3
0x2bf3,20-03-2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,March,No,No,4.9
0x38c8,20-03-2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,March,No,No,10.7
0x38c9,20-03-2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,March,No,No,5.2
0x4430,20-03-2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,March,No,No,10.3
0x4431,20-03-2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,March,No,No,4.1
0x4ea8,20-03-2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,March,No,No,8.7
0x4ea9,20-03-2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,March,,No,3.5
0x5736,20-03-2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,March,No,No,6.2
0x5737,20-03-2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,March,No,No,3.4
0x2bf4,21-03-2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,March,No,No,9.2
0x2bf5,21-03-2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,March,No,No,4.3
0x38ca,21-03-2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,March,No,No,12.1
0x38cb,21-03-2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,March,No,No,5.2
0x4432,21-03-2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,March,No,No,10.3
0x4433,21-03-2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,March,,No,4.5
0x4eaa,21-03-2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,March,No,No,9.5
0x4eab,21-03-2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,March,No,No,3.9
0x5738,21-03-2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,March,No,No,7.4
0x5739,21-03-2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,March,No,No,3.2
0x2bf6,22-03-2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,March,No,No,8.2
0x2bf7,22-03-2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,March,No,No,4.1
0x38cc,22-03-2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,March,No,No,11.8
0x38cd,22-03-2019,WH_0x3ea,38.749077,,Type_B,2019,March,No,No,5.7
0x4434,22-03-2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,March,No,No,11.3
0x4435,22-03-2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,March,No,No,4.8
0x4eac,22-03-2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,March,No,No,10.2
0x4ead,22-03-2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,March,No,No,4.8
0x573a,22-03-2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,March,No,No,7.4
0x573b,22-03-2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,March,No,No,3.3
0x2bf8,23-03-2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,March,Yes,No,6.4
0x2bf9,23-03-2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,March,Yes,No,3.4
0x38ce,23-03-2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,March,Yes,No,7
0x38cf,23-03-2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,March,Yes,No,3.8
0x4436,23-03-2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,March,Yes,No,7.3
0x4437,23-03-2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,March,Yes,No,3.5
0x4eae,23-03-2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,March,Yes,No,7.1
0x4eaf,23-03-2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,March,Yes,No,3.5
0x573c,23-03-2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,March,Yes,No,6.3
0x573d,23-03-2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,March,Yes,No,2.2
0x2bfa,24-03-2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,March,Yes,No,7.2
0x2bfb,24-03-2019,WH_0x3e9,41.681471,,Type_B,2019,March,Yes,No,3.6
0x38d0,24-03-2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,March,Yes,No,9.4
0x38d1,24-03-2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,March,Yes,No,4.4
0x4438,24-03-2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,March,Yes,No,7.3
0x4439,24-03-2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,March,Yes,No,4.5
0x4eb0,24-03-2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,March,Yes,No,8.9
0x4eb1,24-03-2019,WH_0x3ec,,-86.305595,Type_B,2019,March,Yes,No,3.8
0x573e,24-03-2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,March,Yes,No,5.8
0x573f,24-03-2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,March,Yes,No,3.3
0x2bfc,25-03-2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,March,No,No,7.4
0x2bfd,25-03-2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,March,,No,3.1
0x38d2,25-03-2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,March,No,No,10.2
0x38d3,25-03-2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,March,No,No,3.8
0x443a,25-03-2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,March,No,No,8.3
0x443b,25-03-2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,March,No,,3.9
0x4eb2,25-03-2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,March,No,No,9.2
0x4eb3,25-03-2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,March,No,No,3.8
0x5740,25-03-2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,March,,No,6.5
0x5741,25-03-2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,March,No,No,2.5
0x2bfe,26-03-2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,March,No,No,7.3
0x2bff,26-03-2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,March,No,No,2.8
0x38d4,26-03-2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,March,No,No,10.2
0x38d5,26-03-2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,March,No,No,4.3
0x443c,26-03-2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,March,No,No,9.2
0x443d,26-03-2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,March,No,No,4.2
0x4eb4,26-03-2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,March,No,No,8.4
0x4eb5,26-03-2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,March,No,No,3.4
0x5742,26-03-2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,March,No,No,6.6
0x5743,26-03-2019,WH_0x3ed,,-80.27964,Type_B,2019,March,No,No,3.3
0x2c00,27-03-2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,March,No,No,8.1
0x2c01,27-03-2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,March,No,No,3.4
0x38d6,27-03-2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,March,No,No,10.6
0x38d7,27-03-2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,March,,No,5.2
0x443e,27-03-2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,March,No,No,8.1
0x443f,27-03-2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,March,No,No,4.4
0x4eb6,27-03-2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,March,No,No,9.1
0x4eb7,27-03-2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,March,No,No,3.9
0x5744,27-03-2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,March,No,No,7.8
0x5745,27-03-2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,March,No,No,3
0x2c02,28-03-2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,March,No,No,6.8
0x2c03,28-03-2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,March,No,No,3
0x38d8,28-03-2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,March,No,No,11.9
0x38d9,28-03-2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,March,No,No,5.3
0x4440,28-03-2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,March,No,No,9.2
0x4441,28-03-2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,March,No,No,4.4
0x4eb8,28-03-2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,March,No,No,8
0x4eb9,28-03-2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,March,No,No,3.8
0x5746,28-03-2019,WH_0x3ed,,-80.27964,Type_A,2019,March,No,No,7.5
0x5747,28-03-2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,March,No,No,3.9
0x2c04,29-03-2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,March,,No,8.9
0x2c05,29-03-2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,March,No,No,4.3
0x38da,29-03-2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,March,No,No,10.9
0x38db,29-03-2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,March,No,No,4
0x4442,29-03-2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,March,No,No,11.8
0x4443,29-03-2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,March,No,No,5.9
0x4eba,29-03-2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,March,No,No,10.5
0x4ebb,29-03-2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,March,No,No,3.9
0x5748,29-03-2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,March,No,No,8
0x5749,29-03-2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,March,No,No,3
0x2c06,30-03-2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,March,Yes,No,5.9
0x2c07,30-03-2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,March,Yes,No,3.7
0x38dc,30-03-2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,March,Yes,No,9.8
0x38dd,30-03-2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,March,Yes,No,3.9
0x4444,30-03-2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,March,Yes,No,7.2
0x4445,30-03-2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,March,Yes,No,3.2
0x4ebc,30-03-2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,March,Yes,No,6.8
0x4ebd,30-03-2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,March,Yes,No,2.9
0x574a,30-03-2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,March,Yes,No,6
0x574b,30-03-2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,March,Yes,No,3
0x2c08,31-03-2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,March,Yes,No,6.6
0x2c09,31-03-2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,March,Yes,No,3.6
0x38de,31-03-2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,March,Yes,No,9.5
0x38df,31-03-2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,March,Yes,No,4.7
0x4446,31-03-2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,March,Yes,No,7.6
0x4447,31-03-2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,March,Yes,No,3.4
0x4ebe,31-03-2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,March,Yes,No,8.3
0x4ebf,31-03-2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,March,Yes,No,3.5
0x574c,31-03-2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,March,Yes,No,6.4
0x574d,31-03-2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,March,Yes,No,3.1
0x2c0a,01-04-2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,April,No,No,7.9
0x2c0b,01-04-2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,April,No,No,4.2
0x38e0,01-04-2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,April,No,No,11.3
0x38e1,01-04-2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,April,No,No,4
0x4448,01-04-2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,April,No,No,8.7
0x4449,01-04-2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,April,No,No,3.8
0x4ec0,01-04-2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,April,No,No,9.1
0x4ec1,01-04-2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,April,No,No,4.1
0x574e,01-04-2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,April,No,No,7.3
0x574f,01-04-2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,April,No,No,3.1
0x2c0c,02-04-2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,April,No,No,10.4
0x2c0d,02-04-2019,WH_0x3e9,41.681471,-72.794746,Type_B,2019,April,No,No,3.8
0x38e2,02-04-2019,WH_0x3ea,38.749077,-105.18306,Type_A,2019,April,No,No,11.4
0x38e3,02-04-2019,WH_0x3ea,38.749077,-105.18306,Type_B,2019,April,No,No,4.5
0x444a,02-04-2019,WH_0x3eb,35.67897,-109.067413,Type_A,2019,April,No,No,10.2
0x444b,02-04-2019,WH_0x3eb,35.67897,-109.067413,Type_B,2019,April,No,No,4.7
0x4ec2,02-04-2019,WH_0x3ec,34.361664,-86.305595,Type_A,2019,April,No,No,9
0x4ec3,02-04-2019,WH_0x3ec,34.361664,-86.305595,Type_B,2019,April,No,No,4.9
0x5750,02-04-2019,WH_0x3ed,25.750156,-80.27964,Type_A,2019,April,No,No,7.6
0x5751,02-04-2019,WH_0x3ed,25.750156,-80.27964,Type_B,2019,April,No,No,3.3
0x2c0e,03-04-2019,WH_0x3e9,41.681471,-72.794746,Type_A,2019,April,No,No,9.1
